RowID,Date,Year,IndicatorName,IndicatorValue
Inmates in Orleans Parish Prison (daily)9-26-2014,09/26/2014,2014,Inmates in Orleans Parish Prison (daily),2074
Inmates in Orleans Parish Prison (daily)9-27-2014,09/27/2014,2014,Inmates in Orleans Parish Prison (daily),2059
Inmates in Orleans Parish Prison (daily)9-28-2014,09/28/2014,2014,Inmates in Orleans Parish Prison (daily),2039
Inmates in Orleans Parish Prison (daily)9-29-2014,09/29/2014,2014,Inmates in Orleans Parish Prison (daily),2078
Inmates in Orleans Parish Prison (daily)9-30-2014,09/30/2014,2014,Inmates in Orleans Parish Prison (daily),2079
Inmates in Orleans Parish Prison (daily)10-1-2014,10/01/2014,2014,Inmates in Orleans Parish Prison (daily),2085
Inmates in Orleans Parish Prison (daily)10-2-2014,10/02/2014,2014,Inmates in Orleans Parish Prison (daily),2093
Inmates in Orleans Parish Prison (daily)10-3-2014,10/03/2014,2014,Inmates in Orleans Parish Prison (daily),2071
Inmates in Orleans Parish Prison (daily)10-4-2014,10/04/2014,2014,Inmates in Orleans Parish Prison (daily),2037
Inmates in Orleans Parish Prison (daily)10-5-2014,10/05/2014,2014,Inmates in Orleans Parish Prison (daily),2048
Inmates in Orleans Parish Prison (daily)10-6-2014,10/06/2014,2014,Inmates in Orleans Parish Prison (daily),2090
Inmates in Orleans Parish Prison (daily)10-7-2014,10/07/2014,2014,Inmates in Orleans Parish Prison (daily),2100
Inmates in Orleans Parish Prison (daily)10-8-2014,10/08/2014,2014,Inmates in Orleans Parish Prison (daily),2095
Inmates in Orleans Parish Prison (daily)10-9-2014,10/09/2014,2014,Inmates in Orleans Parish Prison (daily),2092
Inmates in Orleans Parish Prison (daily)10-10-2014,10/10/2014,2014,Inmates in Orleans Parish Prison (daily),2091
Inmates in Orleans Parish Prison (daily)10-11-2014,10/11/2014,2014,Inmates in Orleans Parish Prison (daily),2060
Inmates in Orleans Parish Prison (daily)10-12-2014,10/12/2014,2014,Inmates in Orleans Parish Prison (daily),2058
Inmates in Orleans Parish Prison (daily)10-13-2014,10/13/2014,2014,Inmates in Orleans Parish Prison (daily),2089
Inmates in Orleans Parish Prison (daily)10-14-2014,10/14/2014,2014,Inmates in Orleans Parish Prison (daily),2114
Inmates in Orleans Parish Prison (daily)10-15-2014,10/15/2014,2014,Inmates in Orleans Parish Prison (daily),2126
Inmates in Orleans Parish Prison (daily)10-16-2014,10/16/2014,2014,Inmates in Orleans Parish Prison (daily),2122
Inmates in Orleans Parish Prison (daily)10-17-2014,10/17/2014,2014,Inmates in Orleans Parish Prison (daily),2118
Inmates in Orleans Parish Prison (daily)10-18-2014,10/18/2014,2014,Inmates in Orleans Parish Prison (daily),2077
Inmates in Orleans Parish Prison (daily)10-19-2014,10/19/2014,2014,Inmates in Orleans Parish Prison (daily),2064
Inmates in Orleans Parish Prison (daily)10-20-2014,10/20/2014,2014,Inmates in Orleans Parish Prison (daily),2100
Inmates in Orleans Parish Prison (daily)10-21-2014,10/21/2014,2014,Inmates in Orleans Parish Prison (daily),2112
Inmates in Orleans Parish Prison (daily)10-22-2014,10/22/2014,2014,Inmates in Orleans Parish Prison (daily),2089
Inmates in Orleans Parish Prison (daily)10-23-2014,10/23/2014,2014,Inmates in Orleans Parish Prison (daily),2096
Inmates in Orleans Parish Prison (daily)10-24-2014,10/24/2014,2014,Inmates in Orleans Parish Prison (daily),2101
Inmates in Orleans Parish Prison (daily)10-25-2014,10/25/2014,2014,Inmates in Orleans Parish Prison (daily),2081
Inmates in Orleans Parish Prison (daily)10-26-2014,10/26/2014,2014,Inmates in Orleans Parish Prison (daily),2094
Inmates in Orleans Parish Prison (daily)10-27-2014,10/27/2014,2014,Inmates in Orleans Parish Prison (daily),2138
Inmates in Orleans Parish Prison (daily)10-28-2014,10/28/2014,2014,Inmates in Orleans Parish Prison (daily),2164
Inmates in Orleans Parish Prison (daily)10-29-2014,10/29/2014,2014,Inmates in Orleans Parish Prison (daily),2125
Inmates in Orleans Parish Prison (daily)10-30-2014,10/30/2014,2014,Inmates in Orleans Parish Prison (daily),2123
Inmates in Orleans Parish Prison (daily)10-31-2014,10/31/2014,2014,Inmates in Orleans Parish Prison (daily),2116
Inmates in Orleans Parish Prison (daily)11-1-2014,11/01/2014,2014,Inmates in Orleans Parish Prison (daily),2115
Inmates in Orleans Parish Prison (daily)11-2-2014,11/02/2014,2014,Inmates in Orleans Parish Prison (daily),2077
Inmates in Orleans Parish Prison (daily)11-3-2014,11/03/2014,2014,Inmates in Orleans Parish Prison (daily),2086
Inmates in Orleans Parish Prison (daily)11-4-2014,11/04/2014,2014,Inmates in Orleans Parish Prison (daily),2074
Inmates in Orleans Parish Prison (daily)11-5-2014,11/05/2014,2014,Inmates in Orleans Parish Prison (daily),2085
Inmates in Orleans Parish Prison (daily)11-6-2014,11/06/2014,2014,Inmates in Orleans Parish Prison (daily),2091
Inmates in Orleans Parish Prison (daily)11-7-2014,11/07/2014,2014,Inmates in Orleans Parish Prison (daily),2085
Inmates in Orleans Parish Prison (daily)11-8-2014,11/08/2014,2014,Inmates in Orleans Parish Prison (daily),2051
Inmates in Orleans Parish Prison (daily)11-9-2014,11/09/2014,2014,Inmates in Orleans Parish Prison (daily),2054
Inmates in Orleans Parish Prison (daily)11-10-2014,11/10/2014,2014,Inmates in Orleans Parish Prison (daily),2075
Inmates in Orleans Parish Prison (daily)11-11-2014,11/11/2014,2014,Inmates in Orleans Parish Prison (daily),2062
Inmates in Orleans Parish Prison (daily)11-12-2014,11/12/2014,2014,Inmates in Orleans Parish Prison (daily),2063
Inmates in Orleans Parish Prison (daily)11-13-2014,11/13/2014,2014,Inmates in Orleans Parish Prison (daily),2049
Inmates in Orleans Parish Prison (daily)11-14-2014,11/14/2014,2014,Inmates in Orleans Parish Prison (daily),2027
Inmates in Orleans Parish Prison (daily)11-15-2014,11/15/2014,2014,Inmates in Orleans Parish Prison (daily),1984
Inmates in Orleans Parish Prison (daily)11-16-2014,11/16/2014,2014,Inmates in Orleans Parish Prison (daily),2066
Inmates in Orleans Parish Prison (daily)11-17-2014,11/17/2014,2014,Inmates in Orleans Parish Prison (daily),2096
Inmates in Orleans Parish Prison (daily)11-18-2014,11/18/2014,2014,Inmates in Orleans Parish Prison (daily),2120
Inmates in Orleans Parish Prison (daily)11-19-2014,11/19/2014,2014,Inmates in Orleans Parish Prison (daily),2098
Inmates in Orleans Parish Prison (daily)11-20-2014,11/20/2014,2014,Inmates in Orleans Parish Prison (daily),2108
Inmates in Orleans Parish Prison (daily)11-21-2014,11/21/2014,2014,Inmates in Orleans Parish Prison (daily),2107
Inmates in Orleans Parish Prison (daily)11-22-2014,11/22/2014,2014,Inmates in Orleans Parish Prison (daily),2066
Inmates in Orleans Parish Prison (daily)11-23-2014,11/23/2014,2014,Inmates in Orleans Parish Prison (daily),2067
Inmates in Orleans Parish Prison (daily)11-24-2014,11/24/2014,2014,Inmates in Orleans Parish Prison (daily),2085
Inmates in Orleans Parish Prison (daily)11-25-2014,11/25/2014,2014,Inmates in Orleans Parish Prison (daily),2062
Inmates in Orleans Parish Prison (daily)11-26-2014,11/26/2014,2014,Inmates in Orleans Parish Prison (daily),2002
Inmates in Orleans Parish Prison (daily)11-27-2014,11/27/2014,2014,Inmates in Orleans Parish Prison (daily),1976
Inmates in Orleans Parish Prison (daily)11-28-2014,11/28/2014,2014,Inmates in Orleans Parish Prison (daily),1980
Inmates in Orleans Parish Prison (daily)11-29-2014,11/29/2014,2014,Inmates in Orleans Parish Prison (daily),2005
Inmates in Orleans Parish Prison (daily)11-30-2014,11/30/2014,2014,Inmates in Orleans Parish Prison (daily),2008
Inmates in Orleans Parish Prison (daily)12-1-2014,12/01/2014,2014,Inmates in Orleans Parish Prison (daily),1964
Inmates in Orleans Parish Prison (daily)12-2-2014,12/02/2014,2014,Inmates in Orleans Parish Prison (daily),1966
Inmates in Orleans Parish Prison (daily)12-3-2014,12/03/2014,2014,Inmates in Orleans Parish Prison (daily),1945
Inmates in Orleans Parish Prison (daily)12-4-2014,12/04/2014,2014,Inmates in Orleans Parish Prison (daily),1954
Inmates in Orleans Parish Prison (daily)12-5-2014,12/05/2014,2014,Inmates in Orleans Parish Prison (daily),1955
Inmates in Orleans Parish Prison (daily)12-6-2014,12/06/2014,2014,Inmates in Orleans Parish Prison (daily),1921
Inmates in Orleans Parish Prison (daily)12-7-2014,12/07/2014,2014,Inmates in Orleans Parish Prison (daily),1927
Inmates in Orleans Parish Prison (daily)12-8-2014,12/08/2014,2014,Inmates in Orleans Parish Prison (daily),1954
Inmates in Orleans Parish Prison (daily)12-9-2014,12/09/2014,2014,Inmates in Orleans Parish Prison (daily),1949
Inmates in Orleans Parish Prison (daily)12-10-2014,12/10/2014,2014,Inmates in Orleans Parish Prison (daily),1935
Inmates in Orleans Parish Prison (daily)12-11-2014,12/11/2014,2014,Inmates in Orleans Parish Prison (daily),1942
Inmates in Orleans Parish Prison (daily)12-12-2014,12/12/2014,2014,Inmates in Orleans Parish Prison (daily),1940
Inmates in Orleans Parish Prison (daily)12-13-2014,12/13/2014,2014,Inmates in Orleans Parish Prison (daily),1928
Inmates in Orleans Parish Prison (daily)12-14-2014,12/14/2014,2014,Inmates in Orleans Parish Prison (daily),1932
Inmates in Orleans Parish Prison (daily)12-15-2014,12/15/2014,2014,Inmates in Orleans Parish Prison (daily),1968
Inmates in Orleans Parish Prison (daily)12-16-2014,12/16/2014,2014,Inmates in Orleans Parish Prison (daily),1991
Inmates in Orleans Parish Prison (daily)12-17-2014,12/17/2014,2014,Inmates in Orleans Parish Prison (daily),1995
Inmates in Orleans Parish Prison (daily)12-18-2014,12/18/2014,2014,Inmates in Orleans Parish Prison (daily),1983
Inmates in Orleans Parish Prison (daily)12-19-2014,12/19/2014,2014,Inmates in Orleans Parish Prison (daily),1968
Inmates in Orleans Parish Prison (daily)12-20-2014,12/20/2014,2014,Inmates in Orleans Parish Prison (daily),1897
Inmates in Orleans Parish Prison (daily)12-21-2014,12/21/2014,2014,Inmates in Orleans Parish Prison (daily),1892
Inmates in Orleans Parish Prison (daily)12-22-2014,12/22/2014,2014,Inmates in Orleans Parish Prison (daily),1927
Inmates in Orleans Parish Prison (daily)12-23-2014,12/23/2014,2014,Inmates in Orleans Parish Prison (daily),1915
Inmates in Orleans Parish Prison (daily)12-24-2014,12/24/2014,2014,Inmates in Orleans Parish Prison (daily),1864
Inmates in Orleans Parish Prison (daily)12-25-2014,12/25/2014,2014,Inmates in Orleans Parish Prison (daily),1841
Inmates in Orleans Parish Prison (daily)12-26-2014,12/26/2014,2014,Inmates in Orleans Parish Prison (daily),1859
Inmates in Orleans Parish Prison (daily)12-27-2014,12/27/2014,2014,Inmates in Orleans Parish Prison (daily),1875
Inmates in Orleans Parish Prison (daily)12-28-2014,12/28/2014,2014,Inmates in Orleans Parish Prison (daily),1892
Inmates in Orleans Parish Prison (daily)12-29-2014,12/29/2014,2014,Inmates in Orleans Parish Prison (daily),1910
Inmates in Orleans Parish Prison (daily)12-30-2014,12/30/2014,2014,Inmates in Orleans Parish Prison (daily),1920
Inmates in Orleans Parish Prison (daily)12-31-2014,12/31/2014,2014,Inmates in Orleans Parish Prison (daily),1861
Inmates in Orleans Parish Prison (daily)1-1-2015,01/01/2015,2015,Inmates in Orleans Parish Prison (daily),1888
Inmates in Orleans Parish Prison (daily)1-2-2015,01/02/2015,2015,Inmates in Orleans Parish Prison (daily),1904
Inmates in Orleans Parish Prison (daily)1-3-2015,01/03/2015,2015,Inmates in Orleans Parish Prison (daily),1895
Inmates in Orleans Parish Prison (daily)1-4-2015,01/04/2015,2015,Inmates in Orleans Parish Prison (daily),1903
Inmates in Orleans Parish Prison (daily)1-5-2015,01/05/2015,2015,Inmates in Orleans Parish Prison (daily),1937
Inmates in Orleans Parish Prison (daily)1-6-2015,01/06/2015,2015,Inmates in Orleans Parish Prison (daily),1969
Inmates in Orleans Parish Prison (daily)1-7-2015,01/07/2015,2015,Inmates in Orleans Parish Prison (daily),1913
Inmates in Orleans Parish Prison (daily)1-8-2015,01/08/2015,2015,Inmates in Orleans Parish Prison (daily),1911
Inmates in Orleans Parish Prison (daily)1-9-2015,01/09/2015,2015,Inmates in Orleans Parish Prison (daily),1948
Inmates in Orleans Parish Prison (daily)1-10-2015,01/10/2015,2015,Inmates in Orleans Parish Prison (daily),1943
Inmates in Orleans Parish Prison (daily)1-11-2015,01/11/2015,2015,Inmates in Orleans Parish Prison (daily),1935
Inmates in Orleans Parish Prison (daily)1-12-2015,01/12/2015,2015,Inmates in Orleans Parish Prison (daily),1962
Inmates in Orleans Parish Prison (daily)1-13-2015,01/13/2015,2015,Inmates in Orleans Parish Prison (daily),1969
Inmates in Orleans Parish Prison (daily)1-14-2015,01/14/2015,2015,Inmates in Orleans Parish Prison (daily),1954
Inmates in Orleans Parish Prison (daily)1-15-2015,01/15/2015,2015,Inmates in Orleans Parish Prison (daily),1933
Inmates in Orleans Parish Prison (daily)1-16-2015,01/16/2015,2015,Inmates in Orleans Parish Prison (daily),1960
Inmates in Orleans Parish Prison (daily)1-17-2015,01/17/2015,2015,Inmates in Orleans Parish Prison (daily),1931
Inmates in Orleans Parish Prison (daily)1-18-2015,01/18/2015,2015,Inmates in Orleans Parish Prison (daily),1931
Inmates in Orleans Parish Prison (daily)1-19-2015,01/19/2015,2015,Inmates in Orleans Parish Prison (daily),1921
Inmates in Orleans Parish Prison (daily)1-20-2015,01/20/2015,2015,Inmates in Orleans Parish Prison (daily),1958
Inmates in Orleans Parish Prison (daily)1-21-2015,01/21/2015,2015,Inmates in Orleans Parish Prison (daily),1959
Inmates in Orleans Parish Prison (daily)1-22-2015,01/22/2015,2015,Inmates in Orleans Parish Prison (daily),1967
Inmates in Orleans Parish Prison (daily)1-23-2015,01/23/2015,2015,Inmates in Orleans Parish Prison (daily),1964
Inmates in Orleans Parish Prison (daily)1-24-2015,01/24/2015,2015,Inmates in Orleans Parish Prison (daily),1942
Inmates in Orleans Parish Prison (daily)1-25-2015,01/25/2015,2015,Inmates in Orleans Parish Prison (daily),1938
Inmates in Orleans Parish Prison (daily)1-26-2015,01/26/2015,2015,Inmates in Orleans Parish Prison (daily),1973
Inmates in Orleans Parish Prison (daily)1-27-2015,01/27/2015,2015,Inmates in Orleans Parish Prison (daily),1995
Inmates in Orleans Parish Prison (daily)1-28-2015,01/28/2015,2015,Inmates in Orleans Parish Prison (daily),1967
Inmates in Orleans Parish Prison (daily)1-29-2015,01/29/2015,2015,Inmates in Orleans Parish Prison (daily),1973
Inmates in Orleans Parish Prison (daily)1-30-2015,01/30/2015,2015,Inmates in Orleans Parish Prison (daily),1967
Inmates in Orleans Parish Prison (daily)1-31-2015,01/31/2015,2015,Inmates in Orleans Parish Prison (daily),1929
Inmates in Orleans Parish Prison (daily)2-1-2015,02/01/2015,2015,Inmates in Orleans Parish Prison (daily),1918
Inmates in Orleans Parish Prison (daily)2-2-2015,02/02/2015,2015,Inmates in Orleans Parish Prison (daily),1947
Inmates in Orleans Parish Prison (daily)2-3-2015,02/03/2015,2015,Inmates in Orleans Parish Prison (daily),1971
Inmates in Orleans Parish Prison (daily)2-4-2015,02/04/2015,2015,Inmates in Orleans Parish Prison (daily),1906
Inmates in Orleans Parish Prison (daily)2-5-2015,02/05/2015,2015,Inmates in Orleans Parish Prison (daily),1910
Inmates in Orleans Parish Prison (daily)2-6-2015,02/06/2015,2015,Inmates in Orleans Parish Prison (daily),1902
Inmates in Orleans Parish Prison (daily)2-7-2015,02/07/2015,2015,Inmates in Orleans Parish Prison (daily),1910
Inmates in Orleans Parish Prison (daily)2-8-2015,02/08/2015,2015,Inmates in Orleans Parish Prison (daily),1935
Inmates in Orleans Parish Prison (daily)2-9-2015,02/09/2015,2015,Inmates in Orleans Parish Prison (daily),1955
Inmates in Orleans Parish Prison (daily)2-10-2015,02/10/2015,2015,Inmates in Orleans Parish Prison (daily),1965
Inmates in Orleans Parish Prison (daily)2-11-2015,02/11/2015,2015,Inmates in Orleans Parish Prison (daily),1926
Inmates in Orleans Parish Prison (daily)2-12-2015,02/12/2015,2015,Inmates in Orleans Parish Prison (daily),1932
Inmates in Orleans Parish Prison (daily)2-13-2015,02/13/2015,2015,Inmates in Orleans Parish Prison (daily),1929
Inmates in Orleans Parish Prison (daily)2-14-2015,02/14/2015,2015,Inmates in Orleans Parish Prison (daily),1937
Inmates in Orleans Parish Prison (daily)2-15-2015,02/15/2015,2015,Inmates in Orleans Parish Prison (daily),1949
Inmates in Orleans Parish Prison (daily)2-16-2015,02/16/2015,2015,Inmates in Orleans Parish Prison (daily),1972
Inmates in Orleans Parish Prison (daily)2-17-2015,02/17/2015,2015,Inmates in Orleans Parish Prison (daily),1964
Inmates in Orleans Parish Prison (daily)2-18-2015,02/18/2015,2015,Inmates in Orleans Parish Prison (daily),1935
Inmates in Orleans Parish Prison (daily)2-19-2015,02/19/2015,2015,Inmates in Orleans Parish Prison (daily),1923
Inmates in Orleans Parish Prison (daily)2-20-2015,02/20/2015,2015,Inmates in Orleans Parish Prison (daily),1912
Inmates in Orleans Parish Prison (daily)2-21-2015,02/21/2015,2015,Inmates in Orleans Parish Prison (daily),1880
Inmates in Orleans Parish Prison (daily)2-22-2015,02/22/2015,2015,Inmates in Orleans Parish Prison (daily),1868
Inmates in Orleans Parish Prison (daily)2-23-2015,02/23/2015,2015,Inmates in Orleans Parish Prison (daily),1878
Inmates in Orleans Parish Prison (daily)2-24-2015,02/24/2015,2015,Inmates in Orleans Parish Prison (daily),1896
Inmates in Orleans Parish Prison (daily)2-25-2015,02/25/2015,2015,Inmates in Orleans Parish Prison (daily),1874
Inmates in Orleans Parish Prison (daily)2-26-2015,02/26/2015,2015,Inmates in Orleans Parish Prison (daily),1856
Inmates in Orleans Parish Prison (daily)2-27-2015,02/27/2015,2015,Inmates in Orleans Parish Prison (daily),1863
Inmates in Orleans Parish Prison (daily)2-28-2015,02/28/2015,2015,Inmates in Orleans Parish Prison (daily),1833
Inmates in Orleans Parish Prison (daily)3-1-2015,03/01/2015,2015,Inmates in Orleans Parish Prison (daily),1859
Inmates in Orleans Parish Prison (daily)3-2-2015,03/02/2015,2015,Inmates in Orleans Parish Prison (daily),1906
Inmates in Orleans Parish Prison (daily)3-3-2015,03/03/2015,2015,Inmates in Orleans Parish Prison (daily),1916
Inmates in Orleans Parish Prison (daily)3-4-2015,03/04/2015,2015,Inmates in Orleans Parish Prison (daily),1894
Inmates in Orleans Parish Prison (daily)3-5-2015,03/05/2015,2015,Inmates in Orleans Parish Prison (daily),1891
Inmates in Orleans Parish Prison (daily)3-6-2015,03/06/2015,2015,Inmates in Orleans Parish Prison (daily),1902
Inmates in Orleans Parish Prison (daily)3-7-2015,03/07/2015,2015,Inmates in Orleans Parish Prison (daily),1875
Inmates in Orleans Parish Prison (daily)3-8-2015,03/08/2015,2015,Inmates in Orleans Parish Prison (daily),1860
Inmates in Orleans Parish Prison (daily)3-9-2015,03/09/2015,2015,Inmates in Orleans Parish Prison (daily),1900
Inmates in Orleans Parish Prison (daily)3-10-2015,03/10/2015,2015,Inmates in Orleans Parish Prison (daily),1911
Inmates in Orleans Parish Prison (daily)3-11-2015,03/11/2015,2015,Inmates in Orleans Parish Prison (daily),1879
Inmates in Orleans Parish Prison (daily)3-12-2015,03/12/2015,2015,Inmates in Orleans Parish Prison (daily),1896
Inmates in Orleans Parish Prison (daily)3-13-2015,03/13/2015,2015,Inmates in Orleans Parish Prison (daily),1898
Inmates in Orleans Parish Prison (daily)3-14-2015,03/14/2015,2015,Inmates in Orleans Parish Prison (daily),1867
Inmates in Orleans Parish Prison (daily)3-15-2015,03/15/2015,2015,Inmates in Orleans Parish Prison (daily),1858
Inmates in Orleans Parish Prison (daily)3-16-2015,03/16/2015,2015,Inmates in Orleans Parish Prison (daily),1906
Inmates in Orleans Parish Prison (daily)3-17-2015,03/17/2015,2015,Inmates in Orleans Parish Prison (daily),1921
Inmates in Orleans Parish Prison (daily)3-18-2015,03/18/2015,2015,Inmates in Orleans Parish Prison (daily),1931
Inmates in Orleans Parish Prison (daily)3-19-2015,03/19/2015,2015,Inmates in Orleans Parish Prison (daily),1917
Inmates in Orleans Parish Prison (daily)3-20-2015,03/20/2015,2015,Inmates in Orleans Parish Prison (daily),1925
Inmates in Orleans Parish Prison (daily)3-21-2015,03/21/2015,2015,Inmates in Orleans Parish Prison (daily),1900
Inmates in Orleans Parish Prison (daily)3-22-2015,03/22/2015,2015,Inmates in Orleans Parish Prison (daily),1900
Inmates in Orleans Parish Prison (daily)3-23-2015,03/23/2015,2015,Inmates in Orleans Parish Prison (daily),1934
Inmates in Orleans Parish Prison (daily)3-24-2015,03/24/2015,2015,Inmates in Orleans Parish Prison (daily),1935
Inmates in Orleans Parish Prison (daily)3-25-2015,03/25/2015,2015,Inmates in Orleans Parish Prison (daily),1889
Inmates in Orleans Parish Prison (daily)3-26-2015,03/26/2015,2015,Inmates in Orleans Parish Prison (daily),1862
Inmates in Orleans Parish Prison (daily)3-27-2015,03/27/2015,2015,Inmates in Orleans Parish Prison (daily),1871
Inmates in Orleans Parish Prison (daily)3-28-2015,03/28/2015,2015,Inmates in Orleans Parish Prison (daily),1872
Inmates in Orleans Parish Prison (daily)3-29-2015,03/29/2015,2015,Inmates in Orleans Parish Prison (daily),1873
Inmates in Orleans Parish Prison (daily)3-30-2015,03/30/2015,2015,Inmates in Orleans Parish Prison (daily),1912
Inmates in Orleans Parish Prison (daily)3-31-2015,03/31/2015,2015,Inmates in Orleans Parish Prison (daily),1927
Inmates in Orleans Parish Prison (daily)4-1-2015,04/01/2015,2015,Inmates in Orleans Parish Prison (daily),1909
Inmates in Orleans Parish Prison (daily)4-2-2015,04/02/2015,2015,Inmates in Orleans Parish Prison (daily),1892
Inmates in Orleans Parish Prison (daily)4-3-2015,04/03/2015,2015,Inmates in Orleans Parish Prison (daily),1886
Inmates in Orleans Parish Prison (daily)4-4-2015,04/04/2015,2015,Inmates in Orleans Parish Prison (daily),1876
Inmates in Orleans Parish Prison (daily)4-5-2015,04/05/2015,2015,Inmates in Orleans Parish Prison (daily),1873
Inmates in Orleans Parish Prison (daily)4-6-2015,04/06/2015,2015,Inmates in Orleans Parish Prison (daily),1912
Inmates in Orleans Parish Prison (daily)4-7-2015,04/07/2015,2015,Inmates in Orleans Parish Prison (daily),1938
Inmates in Orleans Parish Prison (daily)4-8-2015,04/08/2015,2015,Inmates in Orleans Parish Prison (daily),1901
Inmates in Orleans Parish Prison (daily)4-9-2015,04/09/2015,2015,Inmates in Orleans Parish Prison (daily),1905
Inmates in Orleans Parish Prison (daily)4-10-2015,04/10/2015,2015,Inmates in Orleans Parish Prison (daily),1903
Inmates in Orleans Parish Prison (daily)4-11-2015,04/11/2015,2015,Inmates in Orleans Parish Prison (daily),1874
Inmates in Orleans Parish Prison (daily)4-12-2015,04/12/2015,2015,Inmates in Orleans Parish Prison (daily),1863
Inmates in Orleans Parish Prison (daily)4-13-2015,04/13/2015,2015,Inmates in Orleans Parish Prison (daily),1908
Inmates in Orleans Parish Prison (daily)4-14-2015,04/14/2015,2015,Inmates in Orleans Parish Prison (daily),1887
Inmates in Orleans Parish Prison (daily)4-15-2015,04/15/2015,2015,Inmates in Orleans Parish Prison (daily),1819
Inmates in Orleans Parish Prison (daily)4-16-2015,04/16/2015,2015,Inmates in Orleans Parish Prison (daily),1849
Inmates in Orleans Parish Prison (daily)4-17-2015,04/17/2015,2015,Inmates in Orleans Parish Prison (daily),1865
Inmates in Orleans Parish Prison (daily)4-18-2015,04/18/2015,2015,Inmates in Orleans Parish Prison (daily),1836
Inmates in Orleans Parish Prison (daily)4-19-2015,04/19/2015,2015,Inmates in Orleans Parish Prison (daily),1831
Inmates in Orleans Parish Prison (daily)4-20-2015,04/20/2015,2015,Inmates in Orleans Parish Prison (daily),1876
Inmates in Orleans Parish Prison (daily)4-21-2015,04/21/2015,2015,Inmates in Orleans Parish Prison (daily),1905
Inmates in Orleans Parish Prison (daily)4-22-2015,04/22/2015,2015,Inmates in Orleans Parish Prison (daily),1857
Inmates in Orleans Parish Prison (daily)4-23-2015,04/23/2015,2015,Inmates in Orleans Parish Prison (daily),1874
Inmates in Orleans Parish Prison (daily)4-24-2015,04/24/2015,2015,Inmates in Orleans Parish Prison (daily),1870
Inmates in Orleans Parish Prison (daily)4-25-2015,04/25/2015,2015,Inmates in Orleans Parish Prison (daily),1854
Inmates in Orleans Parish Prison (daily)4-26-2015,04/26/2015,2015,Inmates in Orleans Parish Prison (daily),1857
Inmates in Orleans Parish Prison (daily)4-27-2015,04/27/2015,2015,Inmates in Orleans Parish Prison (daily),1883
Inmates in Orleans Parish Prison (daily)4-28-2015,04/28/2015,2015,Inmates in Orleans Parish Prison (daily),1887
Inmates in Orleans Parish Prison (daily)4-29-2015,04/29/2015,2015,Inmates in Orleans Parish Prison (daily),1853
Inmates in Orleans Parish Prison (daily)4-30-2015,04/30/2015,2015,Inmates in Orleans Parish Prison (daily),1846
Inmates in Orleans Parish Prison (daily)5-1-2015,05/01/2015,2015,Inmates in Orleans Parish Prison (daily),1852
Inmates in Orleans Parish Prison (daily)5-2-2015,05/02/2015,2015,Inmates in Orleans Parish Prison (daily),1807
Inmates in Orleans Parish Prison (daily)5-3-2015,05/03/2015,2015,Inmates in Orleans Parish Prison (daily),1803
Inmates in Orleans Parish Prison (daily)5-4-2015,05/04/2015,2015,Inmates in Orleans Parish Prison (daily),1839
Inmates in Orleans Parish Prison (daily)5-5-2015,05/05/2015,2015,Inmates in Orleans Parish Prison (daily),1830
Inmates in Orleans Parish Prison (daily)5-6-2015,05/06/2015,2015,Inmates in Orleans Parish Prison (daily),1792
Inmates in Orleans Parish Prison (daily)5-7-2015,05/07/2015,2015,Inmates in Orleans Parish Prison (daily),1783
Inmates in Orleans Parish Prison (daily)5-8-2015,05/08/2015,2015,Inmates in Orleans Parish Prison (daily),1781
Inmates in Orleans Parish Prison (daily)5-9-2015,05/09/2015,2015,Inmates in Orleans Parish Prison (daily),1768
Inmates in Orleans Parish Prison (daily)5-10-2015,05/10/2015,2015,Inmates in Orleans Parish Prison (daily),1773
Inmates in Orleans Parish Prison (daily)5-11-2015,05/11/2015,2015,Inmates in Orleans Parish Prison (daily),1794
Inmates in Orleans Parish Prison (daily)5-12-2015,05/12/2015,2015,Inmates in Orleans Parish Prison (daily),1803
Inmates in Orleans Parish Prison (daily)5-13-2015,05/13/2015,2015,Inmates in Orleans Parish Prison (daily),1747
Inmates in Orleans Parish Prison (daily)5-14-2015,05/14/2015,2015,Inmates in Orleans Parish Prison (daily),1756
Inmates in Orleans Parish Prison (daily)5-15-2015,05/15/2015,2015,Inmates in Orleans Parish Prison (daily),1756
Inmates in Orleans Parish Prison (daily)5-16-2015,05/16/2015,2015,Inmates in Orleans Parish Prison (daily),1731
Inmates in Orleans Parish Prison (daily)5-17-2015,05/17/2015,2015,Inmates in Orleans Parish Prison (daily),1735
Inmates in Orleans Parish Prison (daily)5-18-2015,05/18/2015,2015,Inmates in Orleans Parish Prison (daily),1764
Inmates in Orleans Parish Prison (daily)5-19-2015,05/19/2015,2015,Inmates in Orleans Parish Prison (daily),1779
Inmates in Orleans Parish Prison (daily)5-20-2015,05/20/2015,2015,Inmates in Orleans Parish Prison (daily),1764
Inmates in Orleans Parish Prison (daily)5-21-2015,05/21/2015,2015,Inmates in Orleans Parish Prison (daily),1760
Inmates in Orleans Parish Prison (daily)5-22-2015,05/22/2015,2015,Inmates in Orleans Parish Prison (daily),1779
Inmates in Orleans Parish Prison (daily)5-23-2015,05/23/2015,2015,Inmates in Orleans Parish Prison (daily),1739
